Product Category,Product Name,Is New,Product Token,Product State,Retail Price,Wholesale Price,Wholesale Promo Discount Percentage,brand
Pouches,It's A Good Day Canvas Pouch,False,p_f2mjrsfpz9,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Girl Math Canvas Pouch,False,p_7r43mdq8vj,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Let's Drink and Talk Shit Canvas Pouch,False,p_v23z7737vq,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Don't Make Mommy Be A Bitch Canvas Pouch,False,p_dp5n7w9gjt,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Get Shit Done Canvas Pouch,False,p_e8c8me7dxa,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,The Book Is Always Better Canvas Pouch,False,p_9393bv4xtm,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Happy Fucking Birthday Canvas Pouch,False,p_eucs75pnvk,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,"Just in Case... I Believe in You, Nice Butt - Canvas Pouch",False,p_3ewydhfgc3,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Beautiful Bitch - Floral Canvas Pouch,False,p_xef53h774s,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Don’T Be A Dick - Strawberry & Daisy Canvas Pouch,False,p_x5uhgt5v3t,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,You Make the World A Better Place - Canvas Pouch,False,p_5ka8v8xtay,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Vent About Your Joy Not Just Your Problems Canvas Pouch,False,p_zft2g8cc24,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,With Love from California Canvas Pouch,False,p_ckqjdfujrc,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Live By the Sun Canvas Pouch,False,p_xpfn5gsehc,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Broke Bitch Canvas Pouch,False,p_uzmy487ayh,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Nothing Changes If Nothing Changes Canvas Pouch,False,p_a9g4newe6y,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,I Love You To the Moon and Back Canvas Pouch,False,p_8cmjnv7ry6,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,99% Sure My Soulmate Is A Dog Canvas Pouch,False,p_wp5t7sc3sp,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,"Dog Money, Not Mine Canvas Pouch",False,p_2fb7frgnfd,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Girl Boss Canvas Pouch,False,p_w4ebqhu6qn,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Fuck You Very Much Canvas Pouch,False,p_vsxc82hrwf,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Pickleball Legend Canvas Pouch,True,p_e8m2dmkumm,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Life Is Tough But So Are You Canvas Pouch,False,p_pdprnukpr6,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,To Do List: Drink Wine and Pet My Dog Canvas Pouch,False,p_ju3dextvvy,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Breathe and Let Go Canvas Pouch,False,p_m5sc9hv8nv,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,You Are Beautiful Canvas Pouch,False,p_gxzcnqefdw,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Never Ever Give Up Canvas Pouch,False,p_bh3dyws25q,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Old Ways Won't Open New Doors Canvas Pouch,False,p_hw6s78afk2,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Stop Waiting For Friday Canvas Pouch,False,p_93kqw7a36e,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Don't Quit Your Daydream Canvas Pouch,False,p_3pksdtyhge,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Ray of Fucking Sunshine Canvas Pouch,False,p_watgmduejg,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Fuck This Shit Canvas Pouch,False,p_6yn34w6jn4,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,What A Fucking Day Canvas Pouch,False,p_k8zspdkz3r,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,California Is For Dreamers Canvas Rope Pouch,False,p_y55nu77g9p,FOR_SALE,15.0,7.5,0.0,Properly Improper
Pouches,A Bunch of Random Crap I Can’T Live Without -  Canvas Pouch,False,p_8b9kdnxhrx,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Drugs and Pill w/ Chenille Patches Pouch Teal,False,p_g6fuqvzdw6,FOR_SALE,25.0,12.5,0.0,Properly Improper
Pouches,Bitch w/ Chenille Patches Pouch,False,p_h6v7ykt32h,FOR_SALE,25.0,12.5,0.0,Properly Improper
Pouches,Plane & Smile Pouch w/ Chenille Patches,False,p_4es8daw462,FOR_SALE,18.0,9.0,0.0,Properly Improper
Pouches,Heart & Pill Chenille Patches Pouch,False,p_rnhvc73gjv,FOR_SALE,18.0,9.0,0.0,Properly Improper
Pouches,Paw and Heart Pouch w/ Chenille Patches,False,p_gt75fmch7n,FOR_SALE,18.0,9.0,0.0,Properly Improper
Pouches,Rainbow & Happy Pouch w/ Chenille Patches,False,p_7rarpsppw8,FOR_SALE,18.0,9.0,0.0,Properly Improper
Pouches,Smile & Heart Pouch w/ Chenille Patches,False,p_jvgueyh3ee,FOR_SALE,18.0,9.0,0.0,Properly Improper
Pouches,Star & Moon Pouch w/ Chenille Patches,False,p_356dyh5qfc,FOR_SALE,18.0,9.0,0.0,Properly Improper
Pouches,Bitch Chenille Patch Letters Clear Pouch,False,p_p4rcbkt8t7,FOR_SALE,28.0,14.0,0.0,Properly Improper
Pouches,Fuck U Happy Face w/ Chenille Letters Nylon Pouch,False,p_9q5k5dasmj,FOR_SALE,28.0,14.0,0.0,Properly Improper
Pouches,Drugs Pill White/Clear Nylon Pouch Chenille Letters,False,p_phsc7vz9qy,FOR_SALE,28.0,14.0,0.0,Properly Improper
Pouches,Snacks Clear Nylon Pouch Chenille Letters,False,p_ek5zvmc9vz,FOR_SALE,28.0,14.0,0.0,Properly Improper
Pouches,Fuck w/ Smiley Face Chenille Patches,False,p_ewdnzzu267,FOR_SALE,28.0,14.0,0.0,Properly Improper
Pouches,Drugs Clear Black Nylon Pouch Chenille Letters,False,p_wx9yxtktfx,FOR_SALE,28.0,14.0,0.0,Properly Improper
Pouches,Weed Smile Smiley Face Clear Pouch Chenille Patch Letters,False,p_5u732d4k9g,FOR_SALE,28.0,14.0,0.0,Properly Improper
Pouches,Don't Let the Bad Days Make You Think... A Bad Life. Pouch,False,p_ddz6et7xnn,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,We Must Learn Who Is Gold... Plated. Pouch,False,p_dh2tuskj7y,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Pretty Bitch Club,False,p_d8wp274xn4,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Train Your Mind To See the Good in Every Situation. Pouch,False,p_y379eb6r8q,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,When You Can't Find the Sunshine Be the Sunshine Pouch,False,p_fnypg8e8vk,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,Pretty Girl Essentials Canvas Pouch,False,p_keb6xauaa7,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Small Changes Eventually Add Up To Huge Results. Pouch,False,p_xrmaxx762u,FOR_SALE,14.0,7.0,40.0,Properly Improper
Pouches,When in Doubt Choose Change Snap Top Coin Pouch,False,p_w64mn4yhhx,FOR_SALE,12.0,6.0,0.0,Properly Improper
Pouches,Retail Therapy Coin Snap Top Pouch,False,p_ba22m8rh8w,FOR_SALE,12.0,6.0,0.0,Properly Improper
Pouches,Retirement Coin Snap Top Pouch,False,p_4zj27sa85t,FOR_SALE,12.0,6.0,0.0,Properly Improper
Pouches,Change Matters Coin Snap Top Pouch,False,p_s9gmp99wd7,FOR_SALE,12.0,6.0,0.0,Properly Improper
Pouches,Little Miss Broke Bitch Change Purse,False,p_jbry2kpnhf,FOR_SALE,12.0,6.0,0.0,Properly Improper
Pouches,Pov You're Broke Coin Snap Top Pouch,False,p_9t47u7e6rt,FOR_SALE,12.0,6.0,0.0,Properly Improper
Pouches,Ray of Fucking Sunshine Smiley Face Canvas Pouch,False,p_xjffbxn8tb,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,I Am A Fucking Ray of Sunshine Pink Canvas Pouch,False,p_kx3a7vzj36,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Mushroom Mystical Bitch Canvas Pouch,False,p_s6pmwc3bn6,FOR_SALE,14.0,7.0,0.0,Properly Improper
Pouches,Best Mama Ever Canvas Pouch,False,p_np5dsqyg2j,FOR_SALE,14.0,7.0,0.0,Properly Improper
Journal & Diary,Fool Me Once Pocket Journal,False,p_ge3vfkb6xe,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Girl Math Pocket Journal,False,p_wfhk5x8u67,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Things I Can't Say Out Loud Orange Pocket Journal,False,p_p2sz5mxrcy,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Don't Make Mommy Be A Bitch  Pocket Journal,False,p_w3pwpzaqfm,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Happy Fucking Birthday Pocket Journal,False,p_3vbshdjp3f,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Get Shit Done Pocket Journal,False,p_qq3nry23ya,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Smile Bitch You're Beautiful Pocket Journal,False,p_jd8bdq64xk,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,You Make the World A Better Place Pink Floral Pocket Journal,False,p_nb5gzpjw2d,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Fresh Out of Fucks Pocket Journal,False,p_rwer59rvec,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,People I Want To Punch in the Face Pocket Journal,False,p_64t57wmb2u,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Chase Your Goals Not People Pocket Journal,False,p_56fvxcbk9k,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Sometimes Good Moms Say Bad Words Floral Pocket Journal,False,p_ycmw3rfvy5,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,New Plan Fuck It Pocket Journal,False,p_rb5u6hmszm,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Let's Drink and Talk Shit Pocket Journal,False,p_qxmsm9a3ry,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,The Book Is Always Better Pocket Journal,False,p_umqjyfbzuh,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Sometimes Good Moms Say Bad Words Pocket Journal,False,p_qjtc6weu7s,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Beautiful Bitch - Floral Printed Leatherette Pocket Journal,False,p_n9zvb9pave,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Queen of Fucking Everything - Leatherette Pocket Journal,False,p_x2gsst9j6w,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Ray of Fucking Sunshine + Smileys Leatherette Pocket Journal,False,p_p458r3hjqw,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Oh Shit I'm All Out of Fucks Leatherette Pocket Journal,False,p_h3jmbqffp3,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Creative Little Fucker - Leatherette Pocket Journal,False,p_vj8ubnz85d,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Love Bus - Leatherette Pocket Journal,False,p_hzdusyvtxb,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,I Don't Have Time For Bullshit - Leatherette Pocket Journal,False,p_erwpnrj3we,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Shit I Don't Want To Forget - Leatherette Pocket Journal,False,p_v7unpg8p9e,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Pretty Bitch - Leatherette Pocket Journal,False,p_zm5rah6eeg,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Bitches Get Shit Done Pocket Journal,False,p_k2mrkyxgvn,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,You Make the World A Better Place Pocket Journal,False,p_meanejaasn,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Too Much Shit To Do Pocket Journal,False,p_je843twu7j,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Old Me Vs New Me Leatherette Pocket Journal,False,p_dr8xc9k8fr,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Smile Face Mushroom Rainbow Ying-Yang Flower Pocket Journal,False,p_dgv2upr78b,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Dog Bone and Dog Paw Design Leatherette Pocket Journal,False,p_rh9j72z74c,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Chill the Fuck Out Leatherette Pocket Journal,False,p_dy2gzrfr3a,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Sometimes You Win Sometimes You Learn Pocket Journal,False,p_trmjdx9rt3,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Grow Through What You Go Through Leatherette Pocket Journal,False,p_hhkzgwe6hy,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,People I Want To Punch in the Face Leatherette Journal,False,p_2sxcc7t6wc,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,I Know I'm Running Fucking Late Pocket Journal,False,p_gmtnzfee4n,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Fuck Off I’M Dreaming Leatherette Pocket Journal,False,p_7p92gsbbvh,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Go the Fuck Away Leatherette Pocket Journal,False,p_2dpz4def9f,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Baddest Bitch Club Leatherette Pocket Journal,False,p_htbknuqvd6,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Make Today Your Bitch Leatherette Pocket Journal,False,p_efm2s83nav,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,The Shit List - Leatherette Pocket Journal,False,p_3xjuwnm23f,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,You’Re Doing Great Babe Leatherette Pocket Journal,False,p_xmqgkhsaqt,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,The Naughty Little Notebook Red Leatherette Pocket Journal,False,p_9kvqq4jdac,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Organized As Fuck Leatherette Pocket Journal,False,p_jvpw8k7djv,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Fresh Out of Fucks Leatherette Pocket Journal,False,p_6r7ycuya7a,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Oh Shit! I’M All Out of Fucks - Vegan Leather Journal A5,False,p_5pm2r6rvcs,FOR_SALE,17.0,8.5,0.0,Properly Improper
Journal & Diary,New Plan Fuck It Leatherette Pocket Journal,False,p_2wfdcshzny,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,A Bunch of Random Crap - Vegan Leather Journal A5,False,p_u7km2qayxu,FOR_SALE,17.0,8.5,0.0,Properly Improper
Journal & Diary,Creative Little Fucker - Vegan Leather Journal A5,False,p_vkbkwuh9by,FOR_SALE,17.0,8.5,0.0,Properly Improper
Journal & Diary,Don’T Be A Dick - Strawberry Vegan Leather Journal A5,False,p_j495v4s3aw,FOR_SALE,17.0,8.5,0.0,Properly Improper
Journal & Diary,Beautiful Bitch -  Floral Vegan Leather Journal A5,False,p_8meacf6v4d,FOR_SALE,17.0,8.5,0.0,Properly Improper
Journal & Diary,Little Miss Keeps A Secret Shit List A5 Journal,False,p_84ydkwk7uu,FOR_SALE,17.0,8.5,40.0,Properly Improper
Journal & Diary,Little Miss Hates Writing/Loves Drawing A5 Leather Journal,False,p_8f5dcxskn9,FOR_SALE,17.0,8.5,40.0,Properly Improper
Journal & Diary,Don't Make Mommy Be A Bitch Leatherette Pocket Journal,False,p_t7wsapyu3b,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Fuck It All Leatherette Pocket Journal,False,p_bsv7dfre3g,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Salty Bitch Leatherette Pocket Journal,False,p_5xgnnq277z,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,It's A Good Day... Leatherette Pocket Journal,False,p_dvmt2qxz8w,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Just Be Fucking Kind Today Leatherette Pocket Journal,False,p_n27zxwmpka,FOR_SALE,12.0,6.0,0.0,Properly Improper
Journal & Diary,Oops - Tell Me All Your Dirty Little Secretes Pocket Journal,False,p_uup9se82xz,FOR_SALE,12.0,1.2,0.0,Properly Improper
Keychains,Fuck It Stage of Life Key Chain,True,p_waeu7qd95d,FOR_SALE,6.0,3.5,0.0,Properly Improper
Keychains,Girl Math Is Always the Answer Key Chain,True,p_vm9hg4tf5z,FOR_SALE,6.0,3.5,0.0,Properly Improper
Keychains,Get Shit Done Key Chain,True,p_jhgcu3qtgu,FOR_SALE,6.0,3.5,0.0,Properly Improper
Keychains,I Am A Badass Key Chain,True,p_zvepwxgteb,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Girl Math Is Always the Answer Hot Pink Key Chain,True,p_5pdzvfx2yj,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Pickleball Princess Key Chain,True,p_z59s8ka2am,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Sometimes Good Moms Say Bad Words Floral Key Chain,True,p_kdxjkj74g5,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Beautiful Bitch - Floral Key Chain,False,p_4qssxnjgqb,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Don't Be A Dick - Strawberry & Daisy - Key Chain,False,p_h9ev4fkx6n,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Where Are My Fucking Keys - Pink Flower Key Chain,False,p_bhh4yq8axv,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Bitch Take Me Home Key Chain,False,p_kz7x4x37k5,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,Where Are My Fucking Keys Key Chain,False,p_s6ytt3zpaz,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,I Wish I Could But I Don't Care Key Chain,False,p_t5bpvuf52c,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,Queen of Fucking Everything Key Chain,False,p_8zegeg5b6n,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,Baddest Bitch Club - Key Chain,False,p_j8fkfv8u6w,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,California Is For Dreamers - Key Chain,False,p_smqtw7gqud,FOR_SALE,6.0,3.0,0.0,Properly Improper
Keychains,Grow Bitch We Are Too Old For This Shit - Key Chain,False,p_hqd8aggwey,FOR_SALE,6.0,3.0,0.0,Properly Improper
Keychains,Sometimes Good Moms Say Bad Words - Key Chain,False,p_h5fsjdamwf,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,It's A Good Day To Have A Good Day Key Chain,False,p_4x823r2qns,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Ray of Fucking Sunshine w/ Smiley Faces Key Chain,False,p_2gg5fdej68,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Don't Make Mommy Be A Bitch Key Chain,False,p_s8ja9t3aru,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Best Bitches Key Chain,False,p_4jyph5ggej,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,Fuck It All Key Chain,False,p_58b4z5tpwn,FOR_SALE,12.0,6.0,0.0,Properly Improper
Keychains,It's A Good Day Key Chain,False,p_39cm4eq9y5,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,I Need A Soy Mocha Vodka Xanax Latte To Go Plz - Key Chain,False,p_cnrd2cpy3j,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,I Am A Ray of Fucking Sunshine Key Chain,False,p_qwe79xqauf,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,Bitch Don’T Lose Me - Key Chain,False,p_txaudxtmak,FOR_SALE,7.0,3.5,0.0,Properly Improper
Keychains,I Know I'm Running Fucking Late Key Chain,False,p_z5uea5cp7a,FOR_SALE,7.0,3.5,0.0,Properly Improper
Jewelry Dish,Oh Shit! I'm All Out of Fucks Trinket Tray,False,p_fr4wd4nhjk,FOR_SALE,14.95,6.5,0.0,Properly Improper
Jewelry Dish,Love- Large Rectangle Trinket Tray,True,p_6eb7jyxscg,FOR_SALE,16.0,8.0,0.0,Properly Improper
Jewelry Dish,What the Actual Fuck Square Trinket Tray,False,p_eq99d25can,FOR_SALE,14.95,6.5,0.0,Properly Improper
Jewelry Dish,Pill Bottle & Pills Trinket Tray,False,p_k5rvchzgf4,FOR_SALE,14.95,6.5,0.0,Properly Improper
Jewelry Dish,Just in Case No One Told You... Nice Butt Trinket Dish,False,p_9xfgcwbqaq,FOR_SALE,13.0,6.5,0.0,Properly Improper
